citation,document_number,end_page,html_url,pdf_url,type,subtype,publication_date,signing_date,start_page,title,disposition_notes,executive_order_number,not_received_for_publication
58 FR 62491, ,"","","",Presidential Document,Executive Order,11/26/1993,1993-11-23,"",Establishment of the National Science and Technology Council,"Amended by: EO 13284, January 23, 2003
See: EO 13419, December 20, 2006; EO 13702, July 29, 2015; EO 13744, October 13, 2016",12881,""
58 FR 62493, ,"","","",Presidential Document,Executive Order,11/26/1993,1993-11-23,"",President's Committee of Advisors on Science and Technology,"Revokes in part: EO 12869, July 10, 1991
Revokes: EO 12700, January 19, 1990; EO 12768, June 28, 1991
Amended by: EO 12907, April 14, 1994; EO 12974, September 29, 1995; EO 13062, September 29, 1997; EO 13138, September 30, 1999
Revoked by: EO 13226, September 30, 2001",12882,""
58 FR 64099, ,"","","",Presidential Document,Executive Order,12/03/1993,1993-12-01,"","Delegation of functions under the Freedom Support Act and related provisions of the Foreign Operations, Export Financing and Related Programs Appropriations Act","Amended by: EO 13030, December 12, 1996; EO 13118, March 31, 1999",12884,""
58 FR 68708, ,"","","",Presidential Document,Executive Order,12/28/1993,1993-12-23,"",Adjustments of rates of pay and allowances for the Uniformed Services,"Superseded by: EO 12944, December 28, 1994",12886,""
58 FR 69681, ,"","","",Presidential Document,Executive Order,12/30/1993,1993-12-27,"",Implementation of the North American Free Trade Agreement,"Revokes in part: EO 12662, December 31, 1988",12889,""
65 FR 65705, 00-28299,65706,https://www.federalregister.gov/documents/2000/11/02/00-28299/commission-on-workers-communities-and-economic-change-in-the-new-economy,https://www.govinfo.gov/content/pkg/FR-2000-11-02/pdf/00-28299.pdf,Presidential Document,Executive Order,11/02/2000,2000-10-27,65705,"Commission on Workers, Communities, and Economic Change in the New Economy","Revoked by: EO 13218, June 20, 2001",13174,""
66 FR 7271, 01-2014,7273,https://www.federalregister.gov/documents/2001/01/22/01-2014/implementation-of-the-african-growth-and-opportunity-act-and-the-united-states-caribbean-basin-trade,https://www.govinfo.gov/content/pkg/FR-2001-01-22/pdf/01-2014.pdf,Presidential Document,Executive Order,01/22/2001,2001-01-17,7271,Implementation of the African Growth and Opportunity Act and the United States-Caribbean Basin Trade Partnership Act,"",13191,""
65 FR 76558, 00-31252,76559,https://www.federalregister.gov/documents/2000/12/06/00-31252/national-commission-on-the-use-of-offsets-in-defense-trade-and-presidents-council-on-the-use-of,https://www.govinfo.gov/content/pkg/FR-2000-12-06/pdf/00-31252.pdf,Presidential Document,Executive Order,12/06/2000,2000-12-04,76558,National Commission on the Use of Offsets in Defense Trade and President's Council on the Use of Offsets in Commercial Trade,"Revoked (in part) by: EO 13316, September 17, 2003",13177,""
64 FR 43255, 99-20729,43259,https://www.federalregister.gov/documents/1999/08/10/99-20729/federalism,https://www.govinfo.gov/content/pkg/FR-1999-08-10/pdf/99-20729.pdf,Presidential Document,Executive Order,08/10/1999,1999-08-04,43255,Federalism,"Revokes: EO 12612, October 26, 1987; EO 12875, October 26, 1993; EO 13083, May 14, 1998; EO 13095, August 5, 1998;;
Supplements: EO 12372, July 14, 1982; EO 12866, September 30, 1993; EO 12988, February 5, 1996
See: EO 13175, November 6, 2000",13132,""
64 FR 36759, 99-17444,36761,https://www.federalregister.gov/documents/1999/07/07/99-17444/blocking-property-and-prohibiting-transactions-with-the-taliban,https://www.govinfo.gov/content/pkg/FR-1999-07-07/pdf/99-17444.pdf,Presidential Document,Executive Order,07/07/1999,1999-07-04,36759,Blocking Property and Prohibiting Transactions With the Taliban,"See: EO 13268, July 2, 2002",13129,""
64 FR 55115, 99-26670,55123,https://www.federalregister.gov/documents/1999/10/12/99-26670/1999-amendments-to-the-manual-for-courts-martial-united-states,https://www.govinfo.gov/content/pkg/FR-1999-10-12/pdf/99-26670.pdf,Presidential Document,Executive Order,10/12/1999,1999-10-06,55115,"1999 Amendments to the Manual for Courts-Martial, United States","Amends: EO 12473, April 13, 1984
See: EO 12484, July 13, 1984; EO 12550, February 19, 1986; EO 12586, March 3, 1987; EO 12708, March 23, 1990; EO 12767, June 27, 1991; EO 12888, December 23, 1993; EO 12936, November 10, 1994; EO 12960, May 12, 1995; EO 13086, May 27, 1998",13140,""
63 FR 70631, 98-34034,70631,https://www.federalregister.gov/documents/1998/12/22/98-34034/half-day-closing-of-executive-departments-and-agencies-of-the-federal-government-on-thursday,https://www.govinfo.gov/content/pkg/FR-1998-12-22/pdf/98-34034.pdf,Presidential Document,Executive Order,12/22/1998,1998-12-17,70631,"Half-Day Closing of Executive Departments and Agencies of the Federal Government on Thursday, December 24, 1998","",13109,""
65 FR 49469, 00-20670,49470,https://www.federalregister.gov/documents/2000/08/14/00-20670/creation-of-the-white-house-task-force-on-drug-use-in-sports-and-authorization-for-the-director-of,https://www.govinfo.gov/content/pkg/FR-2000-08-14/pdf/00-20670.pdf,Presidential Document,Executive Order,08/14/2000,2000-08-09,49469,Creation of the White House Task Force on Drug Use in Sports and Authorization for the Director of the Office of National Drug Control Policy To Serve as the United States Government's Representative on the Board of the World Anti-Doping Agency,"Amended by: EO 13286, February 28, 2003",13165,""
65 FR 61251, 00-26716,61253,https://www.federalregister.gov/documents/2000/10/16/00-26716/hispanic-employment-in-the-federal-government,https://www.govinfo.gov/content/pkg/FR-2000-10-16/pdf/00-26716.pdf,Presidential Document,Executive Order,10/16/2000,2000-10-12,61251,Hispanic Employment in the Federal Government,"See: EO 13583, August 18, 2011",13171,""
65 FR 39775, 00-16434,39778,https://www.federalregister.gov/documents/2000/06/27/00-16434/nondiscrimination-on-the-basis-of-race-sex-color-national-origin-disability-religion-age-sexual,https://www.govinfo.gov/content/pkg/FR-2000-06-27/pdf/00-16434.pdf,Presidential Document,Executive Order,06/27/2000,2000-06-23,39775,"Nondiscrimination on the Basis of Race, Sex, Color, National Origin, Disability, Religion, Age, Sexual Orientation, and Status as a Parent in Federally Conducted Education and Training Programs","See:  EO 12250, November 2, 1980",13160,""
65 FR 41543, 00-17174,41543,https://www.federalregister.gov/documents/2000/07/05/00-17174/establishment-of-the-presidential-medal-of-valor-for-public-safety-officers,https://www.govinfo.gov/content/pkg/FR-2000-07-05/pdf/00-17174.pdf,Presidential Document,Executive Order,07/05/2000,2000-06-29,41543,Establishment of the Presidential Medal of Valor for Public Safety Officers,"",13161,""
65 FR 81321, 00-33004,81323,https://www.federalregister.gov/documents/2000/12/26/00-33004/to-protect-the-privacy-of-protected-health-information-in-oversight-investigations,https://www.govinfo.gov/content/pkg/FR-2000-12-26/pdf/00-33004.pdf,Presidential Document,Executive Order,12/26/2000,2000-12-20,81321,To Protect the Privacy of Protected Health Information in Oversight Investigations,"",13181,""
